frame,time_s,vehicle_id,x_m,y_m,img_x,img_y,lane_id
1480,49.325,7,87.896,17.595,1168.7,491.0,5
1480,49.325,32,78.293,6.418,1258.1,573.6,2
1481,49.358,1,67.425,11.001,1330.8,565.5,3
1481,49.358,13,64.978,17.828,1338.7,527.7,5
1481,49.358,12,75.232,18.356,1259.6,506.9,5
1481,49.358,15,85.651,6.567,1205.6,560.2,2
1481,49.358,11,79.104,14.667,1237.6,523.2,4
1481,49.358,4,77.501,10.515,1256.7,550.9,3
1481,49.358,30,74.782,3.245,1288.8,598.1,1
1481,49.358,3,89.289,10.238,1173.3,532.8,3
1481,49.358,28,62.417,14.542,1363.7,552.7,4
1481,49.358,32,78.049,6.225,1260.2,575.2,2
1481,49.358,7,87.898,17.593,1168.7,491.0,5
1482,49.391,1,67.418,11.021,1330.8,565.3,3
1482,49.391,13,65.002,17.847,1338.5,527.5,5
1482,49.391,15,85.661,6.598,1205.4,560.0,2
1482,49.391,12,75.252,18.345,1259.5,506.9,5
1482,49.391,11,79.102,14.72,1237.6,522.8,4
1482,49.391,4,77.469,10.556,1256.9,550.7,3
1482,49.391,3,89.286,10.299,1173.2,532.4,3
1482,49.391,28,62.449,14.57,1363.4,552.4,4
1482,49.391,32,78.08,6.254,1259.9,575.0,2
1482,49.391,30,75.409,3.32,1284.1,596.6,1
1482,49.391,7,87.95,17.606,1168.3,490.8,5
1483,49.425,1,67.418,11.029,1330.8,565.3,3
1483,49.425,13,65.014,17.861,1338.3,527.4,5
1483,49.425,12,75.243,18.348,1259.5,506.9,5
1483,49.425,15,85.664,6.605,1205.4,560.0,2
1483,49.425,11,79.113,14.715,1237.5,522.8,4
1483,49.425,28,62.466,14.573,1363.3,552.4,4
1483,49.425,4,77.478,10.571,1256.8,550.6,3
1483,49.425,30,75.805,3.296,1281.3,596.0,1
1483,49.425,32,78.158,6.227,1259.4,575.0,2
1483,49.425,7,87.953,17.632,1168.2,490.7,5
1484,49.458,1,67.418,11.023,1330.8,565.3,3
1484,49.458,13,65.01,17.866,1338.4,527.4,5
1484,49.458,12,75.306,18.304,1259.2,507.1,5
1484,49.458,15,85.666,6.604,1205.4,560.0,2
1484,49.458,28,62.498,14.549,1363.1,552.5,4
1484,49.458,11,79.114,14.707,1237.5,522.9,4
1484,49.458,4,77.482,10.568,1256.8,550.6,3
1484,49.458,30,75.802,3.299,1281.3,596.0,1
1484,49.458,32,78.158,6.226,1259.4,575.0,2
1484,49.458,7,87.952,17.631,1168.2,490.7,5
1485,49.491,1,67.412,11.052,1330.8,565.2,3
1485,49.491,13,65.012,17.861,1338.4,527.4,5
1485,49.491,28,62.518,14.564,1362.9,552.4,4
1485,49.491,12,75.24,18.35,1259.6,506.9,5
1485,49.491,15,85.691,6.599,1205.2,560.0,2
1485,49.491,11,79.105,14.725,1237.5,522.8,4
1485,49.491,4,77.479,10.547,1256.8,550.7,3
1485,49.491,30,75.925,3.301,1280.4,595.8,1
1485,49.491,32,78.246,6.204,1258.8,575.0,2
1485,49.491,7,87.953,17.634,1168.2,490.7,5
1486,49.525,1,67.436,11.053,1330.6,565.1,3
1486,49.525,28,62.568,14.585,1362.5,552.1,4
1486,49.525,13,65.027,17.864,1338.2,527.3,5
1486,49.525,12,75.239,18.379,1259.5,506.7,5
1486,49.525,15,85.678,6.615,1205.3,559.9,2
1486,49.525,11,79.101,14.734,1237.5,522.8,4
1486,49.525,4,77.505,10.548,1256.6,550.7,3
1486,49.525,30,76.268,3.219,1278.1,595.7,1
1486,49.525,32,78.249,6.286,1258.6,574.5,2
1486,49.525,7,88.005,17.629,1167.9,490.6,5
1487,49.558,1,67.414,11.094,1330.7,564.9,3
1487,49.558,28,62.615,14.623,1362.1,551.8,4
1487,49.558,13,64.973,17.909,1338.6,527.2,5
1487,49.558,12,75.223,18.414,1259.6,506.6,5
1487,49.558,15,85.683,6.609,1205.3,559.9,2
1487,49.558,11,79.074,14.773,1237.7,522.6,4
1487,49.558,4,77.424,10.613,1257.1,550.4,3
1487,49.558,30,76.544,3.283,1276.0,594.8,1
1487,49.558,7,87.997,17.687,1167.8,490.3,5
1487,49.558,32,78.213,6.258,1258.9,574.7,2
1488,49.591,1,67.448,11.086,1330.5,564.9,3
1488,49.591,13,64.996,17.938,1338.4,526.9,5
1488,49.591,28,62.678,14.616,1361.6,551.7,4
1488,49.591,12,75.193,18.442,1259.7,506.4,5
1488,49.591,15,85.681,6.605,1205.3,560.0,2
1488,49.591,11,79.095,14.782,1237.5,522.5,4
1488,49.591,4,77.379,10.632,1257.4,550.4,3
1488,49.591,30,76.779,3.29,1274.3,594.4,1
1488,49.591,7,87.993,17.687,1167.8,490.3,5
1488,49.591,32,78.002,6.304,1260.4,574.8,2
1489,49.625,1,67.448,11.084,1330.5,564.9,3
1489,49.625,13,64.998,17.939,1338.3,526.9,5
1489,49.625,28,62.674,14.618,1361.6,551.7,4
1489,49.625,12,75.232,18.441,1259.5,506.4,5
1489,49.625,15,85.684,6.602,1205.3,560.0,2
1489,49.625,11,79.095,14.783,1237.5,522.5,4
1489,49.625,4,77.386,10.64,1257.3,550.3,3
1489,49.625,30,76.778,3.287,1274.3,594.4,1
1489,49.625,3,89.293,10.27,1173.2,532.6,3
1489,49.625,7,88.002,17.689,1167.8,490.2,5
1489,49.625,32,78.066,6.289,1259.9,574.8,2
1490,49.658,1,67.444,11.087,1330.5,564.9,3
1490,49.658,13,64.99,17.939,1338.4,526.9,5
1490,49.658,28,62.711,14.599,1361.4,551.8,4
1490,49.658,12,75.233,18.436,1259.5,506.4,5
1490,49.658,15,85.686,6.594,1205.3,560.0,2
1490,49.658,11,79.094,14.789,1237.5,522.4,4
1490,49.658,4,77.437,10.633,1257.0,550.3,3
1490,49.658,30,77.151,3.207,1271.8,594.2,1
1490,49.658,7,88.093,17.643,1167.2,490.4,5
1490,49.658,32,77.683,6.344,1262.6,575.1,2
1491,49.691,1,67.485,11.077,1330.2,564.9,3
1491,49.691,13,65.033,17.924,1338.1,527.0,5
1491,49.691,12,75.169,18.478,1259.9,506.2,5
1491,49.691,15,85.719,6.575,1205.1,560.1,2
1491,49.691,11,79.1,14.782,1237.4,522.5,4
1491,49.691,28,62.709,14.621,1361.3,551.7,4
1491,49.691,4,77.452,10.659,1256.8,550.1,3
1491,49.691,30,77.241,3.271,1271.0,593.7,1
1491,49.691,3,89.279,10.311,1173.2,532.4,3
1491,49.691,7,88.147,17.612,1166.9,490.5,5
1492,49.725,1,67.484,11.092,1330.2,564.8,3
1492,49.725,13,65.03,17.922,1338.1,527.0,5
1492,49.725,28,62.734,14.64,1361.1,551.5,4
1492,49.725,12,75.176,18.476,1259.8,506.2,5
1492,49.725,15,85.716,6.581,1205.1,560.0,2
1492,49.725,11,79.1,14.782,1237.4,522.5,4
1492,49.725,4,77.48,10.616,1256.7,550.3,3
1492,49.725,30,77.699,3.238,1267.8,593.0,1
1492,49.725,3,89.281,10.305,1173.2,532.4,3
1492,49.725,7,88.056,17.664,1167.4,490.3,5
1492,49.725,32,77.685,6.347,1262.6,575.1,2
1493,49.758,1,67.48,11.1,1330.2,564.8,3
1493,49.758,13,65.027,17.915,1338.2,527.0,5
1493,49.758,28,62.791,14.625,1360.7,551.5,4
1493,49.758,30,77.945,3.153,1266.1,593.1,1
1493,49.758,11,79.092,14.796,1237.5,522.4,4
1493,49.758,12,75.237,18.414,1259.5,506.5,5
1493,49.758,4,77.343,10.64,1257.6,550.4,3
1493,49.758,15,85.72,6.589,1205.0,560.0,2
1493,49.758,3,89.268,10.42,1173.0,531.8,3
1493,49.758,7,88.124,17.632,1167.0,490.4,5
1493,49.758,32,77.675,6.374,1262.6,575.0,2
1494,49.791,1,67.474,11.102,1330.2,564.8,3
1494,49.791,13,65.028,17.914,1338.1,527.0,5
1494,49.791,28,62.792,14.625,1360.7,551.5,4
1494,49.791,30,77.949,3.154,1266.1,593.1,1
1494,49.791,11,79.093,14.794,1237.5,522.4,4
1494,49.791,4,77.288,10.665,1258.0,550.3,3
1494,49.791,15,85.713,6.593,1205.1,560.0,2
1494,49.791,12,75.232,18.422,1259.5,506.5,5
1494,49.791,3,89.277,10.4,1173.0,531.9,3
1494,49.791,7,88.123,17.635,1167.0,490.4,5
1494,49.791,32,77.53,6.39,1263.6,575.1,2
1495,49.825,1,67.496,11.106,1330.1,564.7,3
1495,49.825,30,78.227,3.124,1264.2,592.8,1
1495,49.825,28,62.78,14.648,1360.8,551.4,4
1495,49.825,13,65.028,17.897,1338.2,527.1,5
1495,49.825,11,79.101,14.77,1237.5,522.5,4
1495,49.825,4,77.411,10.665,1257.1,550.1,3
1495,49.825,15,85.733,6.576,1205.0,560.0,2
1495,49.825,12,75.236,18.41,1259.5,506.6,5
1495,49.825,3,89.264,10.399,1173.1,531.9,3
1495,49.825,7,88.099,17.633,1167.2,490.4,5
1495,49.825,32,78.017,6.417,1260.1,574.1,2
1496,49.858,1,67.543,11.087,1329.7,564.7,3
1496,49.858,28,62.98,14.606,1359.3,551.3,4
1496,49.858,13,65.051,17.916,1338.0,527.0,5
1496,49.858,15,85.784,6.533,1204.7,560.2,2
1496,49.858,30,78.539,3.168,1261.9,592.0,1
1496,49.858,11,79.123,14.755,1237.3,522.6,4
1496,49.858,4,77.418,10.663,1257.1,550.1,3
1496,49.858,12,75.333,18.397,1258.8,506.5,5
1496,49.858,3,89.282,10.326,1173.1,532.3,3
1496,49.858,7,88.034,17.697,1167.5,490.1,5
1496,49.858,32,77.87,6.391,1261.2,574.5,2
1497,49.891,1,67.525,11.094,1329.9,564.7,3
1497,49.891,28,63.008,14.605,1359.0,551.2,4
1497,49.891,13,65.07,17.928,1337.8,526.9,5
1497,49.891,30,78.818,3.155,1259.9,591.6,1
1497,49.891,15,85.805,6.527,1204.6,560.2,2
1497,49.891,11,79.138,14.753,1237.2,522.6,4
1497,49.891,4,77.435,10.672,1256.9,550.0,3
1497,49.891,12,75.315,18.372,1259.0,506.7,5
1497,49.891,3,89.274,10.427,1173.0,531.7,3
1497,49.891,7,88.07,17.683,1167.3,490.2,5
1497,49.891,32,78.066,6.202,1260.1,575.3,2
1498,49.925,1,67.532,11.085,1329.8,564.8,3
1498,49.925,28,63.002,14.636,1359.0,551.1,4
1498,49.925,13,65.057,17.943,1337.9,526.8,5
1498,49.925,15,85.793,6.515,1204.7,560.3,2
1498,49.925,11,79.136,14.755,1237.2,522.6,4
1498,49.925,12,75.314,18.372,1259.0,506.7,5
1498,49.925,4,77.429,10.639,1257.0,550.2,3
1498,49.925,30,79.214,3.07,1257.2,591.4,1
1498,49.925,3,89.29,10.371,1173.0,532.0,3
1498,49.925,7,88.069,17.683,1167.3,490.2,5
1498,49.925,32,78.179,6.176,1259.3,575.2,2
1499,49.958,1,67.532,11.085,1329.8,564.8,3
1499,49.958,28,63.004,14.635,1359.0,551.1,4
1499,49.958,13,65.056,17.943,1337.9,526.8,5
1499,49.958,15,85.793,6.516,1204.7,560.3,2
1499,49.958,11,79.136,14.756,1237.2,522.6,4
1499,49.958,12,75.312,18.376,1259.0,506.6,5
1499,49.958,4,77.429,10.639,1257.0,550.2,3
1499,49.958,30,79.223,3.066,1257.2,591.4,1
1499,49.958,3,89.291,10.371,1173.0,532.0,3
1499,49.958,7,88.07,17.683,1167.3,490.2,5
1499,49.958,32,78.184,6.17,1259.3,575.3,2
1500,49.991,1,67.578,11.067,1329.5,564.8,3
1500,49.991,11,79.235,14.696,1236.6,522.8,4
1500,49.991,13,65.071,17.973,1337.7,526.6,5
1500,49.991,28,63.099,14.595,1358.3,551.1,4
1500,49.991,4,77.585,10.601,1255.9,550.2,3
1500,49.991,30,79.477,3.106,1255.3,590.7,1
1500,49.991,15,85.828,6.564,1204.3,559.9,2
1500,49.991,12,75.354,18.3,1258.8,507.0,5
1500,49.991,32,78.094,6.388,1259.6,574.1,2
1500,49.991,7,88.226,17.556,1166.4,490.7,5
1501,50.024,1,67.609,11.082,1329.2,564.6,3
1501,50.024,11,79.27,14.688,1236.4,522.8,4
1501,50.024,13,65.073,17.965,1337.7,526.6,5
1501,50.024,28,63.141,14.591,1358.0,551.1,4
1501,50.024,4,77.666,10.592,1255.4,550.1,3
1501,50.024,15,85.856,6.561,1204.1,559.9,2
1501,50.024,30,79.64,3.08,1254.2,590.6,1
1501,50.024,12,75.392,18.295,1258.5,507.0,5
1501,50.024,32,78.169,6.503,1258.8,573.3,2
1501,50.024,7,88.302,17.503,1166.0,490.9,5
1502,50.058,1,67.61,11.081,1329.2,564.6,3
1502,50.058,13,65.108,17.962,1337.5,526.6,5
1502,50.058,11,79.27,14.693,1236.4,522.7,4
1502,50.058,28,63.243,14.576,1357.3,551.0,4
1502,50.058,4,77.686,10.593,1255.2,550.1,3
1502,50.058,15,85.795,6.644,1204.4,559.5,2
1502,50.058,30,79.964,3.033,1252.0,590.3,1
1502,50.058,12,75.392,18.29,1258.5,507.0,5
1502,50.058,7,88.325,17.484,1165.9,491.0,5
1502,50.058,32,78.114,6.665,1259.0,572.5,2
1503,50.091,1,67.608,11.077,1329.3,564.7,3
1503,50.091,11,79.271,14.692,1236.4,522.7,4
1503,50.091,28,63.28,14.551,1357.0,551.1,4
1503,50.091,13,65.105,17.974,1337.5,526.5,5
1503,50.091,15,85.801,6.641,1204.4,559.5,2
1503,50.091,4,77.706,10.585,1255.1,550.1,3
1503,50.091,30,80.17,3.036,1250.5,589.9,1
1503,50.091,12,75.392,18.29,1258.5,507.1,5
1503,50.091,7,88.329,17.493,1165.8,490.9,5
1503,50.091,32,78.254,6.617,1258.0,572.5,2
1504,50.124,1,67.608,11.077,1329.3,564.7,3
1504,50.124,11,79.297,14.692,1236.2,522.7,4
1504,50.124,28,63.278,14.555,1357.0,551.1,4
1504,50.124,13,65.106,17.972,1337.5,526.5,5
1504,50.124,15,85.813,6.622,1204.3,559.6,2
1504,50.124,4,77.708,10.585,1255.1,550.1,3
1504,50.124,30,80.169,3.036,1250.5,589.9,1
1504,50.124,12,75.392,18.292,1258.5,507.0,5
1504,50.124,7,88.329,17.493,1165.8,490.9,5
1504,50.124,32,78.254,6.619,1258.0,572.5,2
1505,50.158,1,67.612,11.077,1329.2,564.7,3
1505,50.158,28,63.345,14.562,1356.5,550.9,4
1505,50.158,11,79.298,14.692,1236.2,522.7,4
1505,50.158,13,65.097,17.978,1337.5,526.5,5
1505,50.158,15,85.889,6.54,1204.0,560.0,2
1505,50.158,4,77.699,10.612,1255.1,549.9,3
1505,50.158,12,75.393,18.292,1258.5,507.0,5
1505,50.158,30,80.435,3.017,1248.7,589.5,1
1505,50.158,7,88.341,17.491,1165.7,490.9,5
1505,50.158,32,78.387,6.686,1256.9,571.9,2
1506,50.191,1,67.611,11.077,1329.2,564.7,3
1506,50.191,11,79.298,14.69,1236.2,522.7,4
1506,50.191,28,63.369,14.564,1356.3,550.8,4
1506,50.191,13,65.106,17.972,1337.4,526.5,5
1506,50.191,15,85.814,6.634,1204.3,559.6,2
1506,50.191,4,77.698,10.604,1255.1,550.0,3
1506,50.191,12,75.393,18.293,1258.5,507.0,5
1506,50.191,30,80.821,2.957,1246.0,589.2,1
1506,50.191,32,78.227,6.645,1258.2,572.4,2
1506,50.191,7,88.366,17.488,1165.6,490.9,5
1507,50.224,1,67.619,11.079,1329.2,564.6,3
1507,50.224,28,63.45,14.555,1355.7,550.8,4
1507,50.224,11,79.297,14.694,1236.2,522.7,4
1507,50.224,13,65.108,17.989,1337.4,526.4,5
1507,50.224,15,85.879,6.533,1204.0,560.0,2
1507,50.224,4,77.699,10.596,1255.1,550.0,3
1507,50.224,30,81.031,2.931,1244.6,589.0,1
1507,50.224,12,75.404,18.285,1258.5,507.1,5
1507,50.224,32,78.227,6.544,1258.3,573.0,2
1507,50.224,7,88.357,17.49,1165.6,490.9,5
1508,50.258,1,67.653,11.05,1329.0,564.8,3
1508,50.258,28,63.614,14.5,1354.5,550.8,4
1508,50.258,11,79.315,14.674,1236.1,522.8,4
1508,50.258,13,65.098,17.969,1337.5,526.6,5
1508,50.258,15,85.81,6.629,1204.3,559.6,2
1508,50.258,4,77.691,10.56,1255.3,550.3,3
1508,50.258,12,75.397,18.273,1258.5,507.1,5
1508,50.258,33,0.645,11.053,1911.5,700.8,3
1508,50.258,30,81.13,2.931,1243.9,588.8,1
1508,50.258,32,78.4,6.211,1257.7,574.6,2
1508,50.258,7,88.444,17.421,1165.2,491.2,5
1509,50.291,1,67.654,11.049,1329.0,564.8,3
1509,50.291,28,63.611,14.504,1354.5,550.8,4
1509,50.291,11,79.342,14.631,1236.0,523.0,4
1509,50.291,13,65.103,17.97,1337.5,526.5,5
1509,50.291,4,77.706,10.546,1255.2,550.3,3
1509,50.291,15,85.81,6.629,1204.3,559.6,2
1509,50.291,33,0.643,11.03,1911.6,701.0,3
1509,50.291,12,75.396,18.273,1258.5,507.1,5
1509,50.291,32,78.407,6.2,1257.6,574.7,2
1509,50.291,30,81.146,2.929,1243.8,588.8,1
1509,50.291,7,88.491,17.369,1164.9,491.4,5
1510,50.324,1,67.661,11.066,1328.9,564.6,3
1510,50.324,11,79.325,14.682,1236.0,522.7,4
1510,50.324,28,63.716,14.494,1353.7,550.7,4
1510,50.324,13,65.096,17.969,1337.5,526.6,5
1510,50.324,15,85.817,6.627,1204.3,559.6,2
1510,50.324,4,77.689,10.596,1255.2,550.0,3
1510,50.324,12,75.38,18.341,1258.5,506.8,5
1510,50.324,32,78.494,6.24,1256.9,574.3,2
1510,50.324,30,81.348,2.916,1242.4,588.5,1
1510,50.324,7,88.459,17.383,1165.1,491.4,5
1511,50.358,1,67.65,11.086,1328.9,564.5,3
1511,50.358,11,79.322,14.675,1236.0,522.7,4
1511,50.358,28,63.71,14.515,1353.7,550.5,4
1511,50.358,13,65.093,17.959,1337.6,526.6,5
1511,50.358,15,85.831,6.583,1204.3,559.8,2
1511,50.358,4,77.721,10.565,1255.0,550.2,3
1511,50.358,12,75.433,18.279,1258.3,507.1,5
1511,50.358,32,78.614,6.16,1256.2,574.6,2
1511,50.358,30,81.416,2.877,1242.0,588.6,1
1511,50.358,7,88.526,17.382,1164.7,491.3,5
1512,50.391,1,67.649,11.083,1328.9,564.6,3
1512,50.391,11,79.319,14.679,1236.0,522.7,4
1512,50.391,28,63.707,14.501,1353.8,550.6,4
1512,50.391,13,65.076,17.968,1337.7,526.6,5
1512,50.391,15,85.846,6.562,1204.2,559.9,2
1512,50.391,4,77.73,10.568,1255.0,550.1,3
1512,50.391,30,81.65,2.895,1240.3,588.1,1
1512,50.391,12,75.382,18.335,1258.5,506.8,5
1512,50.391,32,78.732,6.258,1255.2,573.8,2
1512,50.391,7,88.497,17.39,1164.8,491.3,5
1513,50.424,1,67.658,11.077,1328.9,564.6,3
1513,50.424,11,79.341,14.707,1235.8,522.5,4
1513,50.424,28,63.837,14.455,1352.8,550.7,4
1513,50.424,13,65.121,17.947,1337.4,526.7,5
1513,50.424,4,77.691,10.587,1255.2,550.1,3
1513,50.424,15,85.821,6.528,1204.4,560.2,2
1513,50.424,34,1.83,11.266,1899.7,696.7,3
1513,50.424,12,75.455,18.277,1258.1,507.0,5
1513,50.424,32,78.761,6.312,1254.9,573.4,2
1513,50.424,30,81.908,2.859,1238.5,587.9,1
1514,50.458,1,67.66,11.074,1328.9,564.6,3
1514,50.458,11,79.34,14.707,1235.8,522.5,4
1514,50.458,28,63.839,14.454,1352.8,550.7,4
1514,50.458,13,65.121,17.947,1337.4,526.7,5
1514,50.458,4,77.691,10.583,1255.2,550.1,3
1514,50.458,15,85.806,6.537,1204.5,560.1,2
1514,50.458,34,1.833,11.297,1899.7,696.4,3
1514,50.458,12,75.455,18.276,1258.1,507.0,5
1514,50.458,32,78.773,6.304,1254.8,573.5,2
1514,50.458,30,81.922,2.847,1238.4,587.9,1
1515,50.491,1,67.66,11.088,1328.8,564.5,3
1515,50.491,11,79.343,14.722,1235.8,522.4,4
1515,50.491,13,65.094,17.946,1337.6,526.7,5
1515,50.491,28,63.969,14.449,1351.8,550.5,4
1515,50.491,4,77.691,10.562,1255.2,550.2,3
1515,50.491,15,85.772,6.638,1204.6,559.6,2
1515,50.491,34,2.138,11.301,1896.7,695.7,3
1515,50.491,12,75.465,18.272,1258.0,507.0,5
1515,50.491,30,81.807,2.888,1239.2,587.9,1
1515,50.491,32,78.747,6.378,1254.9,573.1,2
1516,50.524,1,67.68,11.08,1328.7,564.5,3
1516,50.524,11,79.354,14.714,1235.7,522.5,4
1516,50.524,13,65.118,17.938,1337.4,526.7,5
1516,50.524,28,63.982,14.447,1351.7,550.5,4
1516,50.524,34,2.434,11.266,1893.7,695.3,3
1516,50.524,4,77.693,10.544,1255.3,550.4,3
1516,50.524,15,85.737,6.634,1204.8,559.7,2
1516,50.524,12,75.467,18.269,1258.0,507.1,5
1516,50.524,30,81.9,2.887,1238.5,587.7,1
1516,50.524,32,79.081,6.163,1252.9,573.8,2
1517,50.558,1,67.732,11.044,1328.4,564.6,3
1517,50.558,13,65.174,17.912,1337.0,526.8,5
1517,50.558,11,79.381,14.696,1235.6,522.5,4
1517,50.558,34,2.756,11.441,1890.5,693.4,3
1517,50.558,28,64.05,14.446,1351.2,550.4,4
1517,50.558,4,77.729,10.553,1255.0,550.2,3
1517,50.558,15,85.767,6.504,1204.9,560.4,2
1517,50.558,12,75.505,18.262,1257.7,507.0,5
1517,50.558,30,82.248,2.809,1236.2,587.6,1
1517,50.558,32,79.12,6.135,1252.6,573.8,2
1518,50.591,1,67.716,11.038,1328.5,564.7,3
1518,50.591,13,65.15,17.936,1337.2,526.7,5
1518,50.591,11,79.348,14.728,1235.7,522.4,4
1518,50.591,34,3.044,11.59,1887.7,691.7,3
1518,50.591,28,64.053,14.444,1351.2,550.4,4
1518,50.591,4,77.761,10.558,1254.7,550.2,3
1518,50.591,15,85.746,6.548,1204.9,560.2,2
1518,50.591,12,75.444,18.272,1258.2,507.1,5
1518,50.591,30,82.23,2.836,1236.3,587.5,1
1518,50.591,32,78.973,6.214,1253.5,573.6,2
1519,50.624,1,67.717,11.038,1328.5,564.7,3
1519,50.624,13,65.15,17.932,1337.2,526.7,5
1519,50.624,11,79.346,14.724,1235.8,522.4,4
1519,50.624,34,3.043,11.593,1887.7,691.7,3
1519,50.624,28,64.053,14.442,1351.2,550.4,4
1519,50.624,4,77.769,10.557,1254.7,550.1,3
1519,50.624,15,85.756,6.54,1204.9,560.2,2
1519,50.624,12,75.473,18.264,1258.0,507.1,5
1519,50.624,30,82.231,2.836,1236.3,587.5,1
1519,50.624,32,78.962,6.21,1253.6,573.7,2
1520,50.658,1,67.778,11.007,1328.1,564.8,3
1520,50.658,13,65.183,17.89,1337.0,526.9,5
1520,50.658,11,79.403,14.647,1235.5,522.8,4
1520,50.658,34,3.584,11.459,1882.4,691.3,3
1520,50.658,28,64.09,14.452,1350.9,550.3,4
1520,50.658,4,77.783,10.495,1254.7,550.5,3
1520,50.658,15,85.754,6.525,1204.9,560.3,2
1520,50.658,12,75.512,18.233,1257.7,507.2,5
1520,50.658,30,83.106,2.915,1230.0,585.5,1
1520,50.658,7,88.412,17.36,1165.5,491.6,5
1520,50.658,32,78.779,6.236,1254.9,573.8,2
1521,50.691,1,67.794,10.957,1328.0,565.1,3
1521,50.691,13,65.206,17.87,1336.8,527.0,5
1521,50.691,11,79.401,14.651,1235.5,522.8,4
1521,50.691,34,4.144,11.506,1876.8,689.8,3
1521,50.691,4,77.773,10.499,1254.8,550.5,3
1521,50.691,28,64.109,14.495,1350.7,550.0,4
1521,50.691,15,85.785,6.538,1204.7,560.2,2
1521,50.691,30,83.426,2.967,1227.7,584.7,1
1521,50.691,12,75.512,18.234,1257.7,507.2,5
1521,50.691,7,88.447,17.358,1165.3,491.5,5
1522,50.724,1,67.79,10.962,1328.1,565.0,3
1522,50.724,11,79.401,14.65,1235.5,522.8,4
1522,50.724,13,65.198,17.887,1336.9,526.9,5
1522,50.724,34,4.697,11.466,1871.4,688.7,3
1522,50.724,28,64.137,14.504,1350.4,549.9,4
1522,50.724,4,77.795,10.503,1254.6,550.4,3
1522,50.724,15,85.782,6.53,1204.7,560.2,2
1522,50.724,12,75.521,18.226,1257.7,507.2,5
1522,50.724,30,83.496,2.987,1227.1,584.4,1
1522,50.724,7,88.444,17.365,1165.3,491.5,5
1523,50.758,1,67.775,10.976,1328.1,565.0,3
1523,50.758,11,79.429,14.602,1235.4,523.0,4
1523,50.758,13,65.2,17.878,1336.9,527.0,5
1523,50.758,34,5.209,11.584,1866.4,686.8,3
1523,50.758,28,64.152,14.502,1350.3,549.8,4
1523,50.758,4,77.814,10.509,1254.4,550.4,3
1523,50.758,15,85.779,6.502,1204.8,560.4,2
1523,50.758,12,75.526,18.218,1257.7,507.3,5
1523,50.758,30,83.364,2.908,1228.2,585.1,1
1523,50.758,7,88.442,17.419,1165.2,491.2,5
1524,50.791,1,67.775,10.977,1328.2,565.0,3
1524,50.791,13,65.201,17.878,1336.9,527.0,5
1524,50.791,11,79.478,14.555,1235.1,523.2,4
1524,50.791,34,5.182,11.597,1866.6,686.8,3
1524,50.791,28,64.15,14.503,1350.3,549.8,4
1524,50.791,4,77.812,10.503,1254.5,550.4,3
1524,50.791,15,85.761,6.517,1204.9,560.3,2
1524,50.791,12,75.495,18.233,1257.9,507.2,5
1524,50.791,30,83.67,2.97,1225.9,584.2,1
1524,50.791,7,88.378,17.54,1165.4,490.5,5
1525,50.824,1,67.8,10.964,1328.0,565.0,3
1525,50.824,13,65.228,17.85,1336.7,527.1,5
1525,50.824,11,79.512,14.549,1234.9,523.2,4
1525,50.824,34,5.823,11.493,1860.4,686.0,3
1525,50.824,4,77.828,10.459,1254.4,550.6,3
1525,50.824,28,64.162,14.488,1350.3,549.9,4
1525,50.824,12,75.5,18.24,1257.8,507.2,5
1525,50.824,15,85.809,6.536,1204.5,560.1,2
1525,50.824,30,83.431,2.958,1227.6,584.7,1
1525,50.824,7,88.329,17.552,1165.7,490.6,5
1526,50.858,1,67.788,10.932,1328.1,565.2,3
1526,50.858,34,6.385,11.452,1854.9,685.0,3
1526,50.858,13,65.165,17.824,1337.2,527.4,5
1526,50.858,11,79.51,14.52,1234.9,523.4,4
1526,50.858,4,77.797,10.463,1254.6,550.7,3
1526,50.858,28,64.249,14.461,1349.6,549.9,4
1526,50.858,15,85.812,6.505,1204.6,560.3,2
1526,50.858,12,75.501,18.195,1257.9,507.5,5
1526,50.858,30,84.178,3.009,1222.3,583.1,1
1526,50.858,7,88.29,17.578,1165.9,490.5,5
1526,50.858,35,82.874,6.837,1224.6,563.3,2
1527,50.891,1,67.784,10.949,1328.1,565.1,3
1527,50.891,34,7.012,11.433,1848.8,683.7,3
1527,50.891,11,79.553,14.497,1234.7,523.4,4
1527,50.891,13,65.194,17.819,1337.0,527.3,5
1527,50.891,4,77.818,10.469,1254.5,550.6,3
1527,50.891,12,75.51,18.222,1257.8,507.3,5
1527,50.891,28,64.338,14.44,1349.0,549.9,4
1527,50.891,15,85.804,6.495,1204.6,560.4,2
1527,50.891,30,84.632,2.885,1219.4,583.1,1
1527,50.891,7,88.135,17.588,1167.0,490.6,5
1527,50.891,35,83.258,6.804,1222.0,562.9,2
1528,50.924,1,67.812,10.939,1327.9,565.1,3
1528,50.924,34,7.554,11.408,1843.5,682.6,3
1528,50.924,13,65.232,17.803,1336.7,527.4,5
1528,50.924,11,79.556,14.501,1234.6,523.4,4
1528,50.924,4,77.824,10.448,1254.5,550.7,3
1528,50.924,15,85.806,6.559,1204.5,560.0,2
1528,50.924,12,75.519,18.213,1257.7,507.3,5
1528,50.924,28,64.367,14.421,1348.8,550.0,4
1528,50.924,30,84.759,2.854,1218.5,583.0,1
1528,50.924,7,88.208,17.554,1166.6,490.7,5
